age,female,income,wealth
14,1,0,0
13,1,0,0
12,1,0,0
10,0,0,0
8,1,0,0
7,1,0,0
7,1,0,0
5,1,0,0
5,1,0,0
4,1,0,0
3,1,0,0
3,1,0,0
76,0,0,206400
75,0,0,121839
75,1,0,4
69,0,0,166039
65,1,0,-193030
63,1,81542,183358
59,0,594436,340166
57,1,327556,-716198
55,0,163423,281367
55,1,176628,171445
53,0,23407,78742
52,0,575636,-58827
52,1,301317,1832
52,1,124930,-127474
51,0,285371,-855173
51,1,129420,236609
50,0,1041279,2980527
50,0,0,47924
50,0,456215,167556
48,1,144891,128961
47,0,-87600,1861567
47,0,318024,-335883
46,0,0,-146561
45,0,304748,292787
44,1,197164,85776
43,1,250717,-156039
43,1,0,0
42,1,191290,290408
42,1,183817,-47384
42,0,302299,-444247
40,1,78288,794750
40,0,0,-362033
39,1,48207,77755
39,0,318147,-1230
36,0,710952,2192595
34,1,145394,85643
32,0,15240,99520
32,0,0,15
32,0,227403,-583088
32,1,41909,-403354
31,0,-18284,0
30,1,156001,-74705
27,1,4329,-15544
24,0,133697,-69420
24,1,156555,-181579
21,0,82760,20183
20,0,0,10095
20,0,101976,63447
20,1,86065,9766
19,1,24336,41718
19,0,118035,-28162
18,1,50846,9319
17,1,10692,10208
16,0,0,0
16,1,3632,0
14,0,0,0
14,0,0,0
14,0,0,0
12,1,0,0
11,0,0,0
11,0,0,0
11,0,0,0
10,1,0,0
9,0,0,0
7,1,0,0
6,1,0,0
6,0,0,0
6,0,0,0
5,0,0,0
5,0,0,0
5,0,0,0
3,1,0,0
3,0,0,0
0,1,0,0
78,1,0,1536
78,0,0,102011
76,1,0,0
74,0,0,38541
74,0,0,678313
71,0,656608,5636775
71,0,0,11669
67,1,244122,431761
66,0,0,562113
66,1,25494,0
65,0,85015,176662
62,1,0,206323
62,0,187090,119336
61,1,20456,38508
58,0,338559,231893
57,1,101500,545912
54,0,201751,-577415
53,0,137286,30485
53,0,230190,-66523
52,1,214336,107710
52,0,949944,1339545
52,0,278569,-36087
51,0,252855,-196174
51,1,160667,68925
51,0,243971,-45214
50,1,177521,73301
50,1,46447,49380
49,0,440771,-449476
49,1,228329,188202
47,0,264866,-319385
47,1,278987,314182
46,0,238007,-435973
46,1,241129,-460511
44,0,110344,-203258
44,1,200640,-3268
44,0,248660,-6328
43,1,173606,-31505
43,1,268098,815727
43,0,72038,-540605
40,1,237245,141454
39,1,92665,287267
37,1,222433,109964
35,0,286011,-228609
35,0,314613,-26914
34,0,397560,-716826
34,0,278668,449
32,1,188745,-428843
30,1,230328,-5449
29,0,243534,-25379
28,1,356424,241407
28,1,0,4603
25,0,231940,537739
24,0,229272,-49966
24,1,119608,-168316
22,0,248478,62796
19,0,38624,8278
18,1,51862,6257
18,0,15907,-81
18,0,19727,-6230
17,1,0,95
17,1,12882,2330
17,0,21640,684
16,0,0,0
16,0,0,0
16,0,23423,0
16,0,0,0
15,0,0,0
15,0,6582,0
11,0,0,0
11,1,0,0
11,1,0,0
10,0,0,0
10,0,0,0
10,0,0,0
8,1,0,0
8,1,0,0
8,1,0,0
7,0,0,0
5,0,0,0
4,1,0,0
3,0,0,0
2,0,0,0
68,0,0,408443
68,0,0,178316
63,1,140945,114082
60,1,8113,247734
59,0,241861,67052
59,0,288721,1061152
58,0,958522,669750
57,1,0,126561
57,0,169904,272720
56,1,27775,809074
55,0,425314,-1457018
54,0,327004,-560464
53,1,230367,-281807
52,1,144112,92741
52,0,233599,498471
50,0,378328,-148005
49,0,276772,271991
45,0,360395,205964
45,0,394756,732297
45,1,256769,-75107
44,0,390263,-1614234
44,0,93031,-267976
41,1,0,0
40,0,410994,-62882
39,1,93672,248962
39,0,323297,-147723
38,0,220745,-760135
38,0,276636,452325
36,1,0,39133
34,1,178363,181082
33,1,140269,11068
32,1,72813,-65707
31,0,228905,-246148
30,1,209229,68634
30,0,87597,307150
28,0,234098,-277502
23,1,97942,-32527
21,1,43017,3207
21,0,110377,-371
18,0,0,67893
18,1,23471,36181
17,1,12421,6449
16,0,0,0
16,0,0,0
16,0,0,0
13,0,1363,0
9,1,0,0
8,1,0,0
8,1,0,0
6,0,0,0
6,0,0,0
5,1,0,0
3,1,0,0
3,0,0,0
2,0,0,0
1,1,0,0
0,1,0,0
0,0,0,0
0,0,0,0
83,0,0,46593
81,0,0,317502
80,1,0,431859
79,1,12634,682404
73,1,0,0
67,0,22038,651024
63,1,160980,1120725
58,0,1274308,456665
58,0,414785,391753
57,0,374410,1927685
56,0,260708,215597
54,1,273537,96794
54,1,200783,53622
53,0,264513,137155
53,1,186405,355230
53,1,173140,-6165
52,0,592764,121357
50,1,194506,-80480
50,1,79246,-544429
50,1,315270,-89509
50,0,400933,172043
49,0,554034,48101
48,1,4809,2874
48,0,351146,-693844
47,1,106201,271937
46,0,84000,415095
45,1,227850,265486
44,0,977606,-4627889
44,1,80769,4930
44,0,535117,-264362
44,1,448277,-376626
43,0,565327,703152
43,1,286597,-236660
42,0,230069,19538
41,1,165526,6186
40,1,119830,145281
38,0,216153,-105580
37,0,366214,-676995
35,0,299839,91798
34,0,406070,163094
33,1,45688,-22871
29,0,968235,1121973
29,0,280315,-228459
29,0,220879,-796562
28,1,239392,6581
23,0,55280,17446
22,0,162594,6153
20,0,66416,11
20,0,0,-15894
20,1,200959,49651
20,0,244435,-71426
19,0,91683,19268
18,1,54855,36439
18,0,70965,89395
17,1,9540,196
17,0,39407,174153
16,0,7993,0
15,0,0,0
15,0,4130,10151
13,1,1600,0
12,1,0,0
11,0,0,0
11,0,0,0
11,0,0,0
10,0,0,0
9,0,0,0
5,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
4,1,0,0
2,1,0,0
2,0,0,0
0,1,0,0
79,0,0,264224
79,0,0,1244044
75,1,0,345382
75,0,0,57845
72,1,51221,1125835
60,1,325719,767056
55,0,371363,125590
55,0,777101,643641
55,1,248677,135312
54,1,440627,2629000
53,1,52284,13280
53,0,230327,1869188
52,1,248103,394001
51,1,278043,43222
51,1,231697,261676
50,0,429883,-287232
49,1,265646,49584
49,1,230940,43594
48,0,271128,181426
48,1,199321,207803
48,0,289505,-173114
47,0,189240,92312
46,1,182193,1634179
46,0,396137,6995745
46,1,233903,143573
46,0,177281,-13579
44,0,1005655,-1407342
44,1,239542,29637
44,1,228178,398601
44,0,787605,930143
44,1,236195,152950
43,0,219709,-681335
42,1,108586,1270380
41,1,77733,162511
40,0,374164,-450363
40,0,470493,-450543
39,0,28135,275898
38,1,78817,7688
37,1,249545,-12279
34,1,157794,3421
32,0,288737,-814407
32,0,81582,-72685
29,1,203108,407
27,0,161099,3737
27,1,0,145437
24,0,92448,26676
24,1,166674,59358
23,1,31559,7571
23,0,34459,59877
23,1,0,-19426
21,0,88303,4602
20,1,78378,5763
20,0,90131,6470
20,1,0,-3151
18,0,128321,-124128
17,0,9119,12491
15,0,0,0
14,1,0,0
12,0,0,0
11,0,0,0
9,1,0,0
9,0,0,0
8,1,0,0
8,0,0,0
7,1,0,0
7,0,0,0
6,1,0,0
5,1,0,0
3,1,0,0
2,0,0,0
0,1,0,0
89,1,0,263038
73,0,0,542470
71,1,0,134070
70,1,0,840
68,0,0,1997225
67,1,0,53768
66,1,0,336987
65,0,-14562,313150
64,0,360417,-150836
62,1,0,0
60,0,286667,157086
59,0,375089,-34739
59,0,0,30132
59,0,513060,3255858
58,0,300423,479341
58,0,383755,925679
58,0,85771,177130
57,0,214096,226560
56,1,267034,-116596
56,0,264596,-63807
56,0,225867,141796
53,0,627075,97781
53,0,503708,-496740
52,0,315339,569363
51,1,5335,210038
50,1,165045,-12268
49,1,168488,301260
48,0,322444,-510456
48,1,69592,1103
45,0,499514,-296630
45,1,135597,207712
44,0,232906,-357676
43,1,9085,665
43,0,170857,-33312
41,0,277947,-1659182
41,1,225164,-141242
39,0,758737,-174150
36,0,499827,-131471
35,0,304780,-223991
33,0,175183,71022
33,1,242378,-4020
32,0,123528,114318
29,1,148297,29963
29,0,463914,-233761
28,1,276652,-81901
27,0,30132,-76019
27,1,249226,-115818
26,0,282814,-399111
26,0,233559,-147580
23,1,32974,-7327
22,0,44896,-9672
22,0,191692,8393
21,1,102122,-92731
21,0,16201,371824
18,0,40105,-3419
18,0,0,-23945
17,0,23290,321
16,0,0,0
16,1,0,0
16,0,0,0
15,0,4674,0
15,0,6049,0
14,1,7992,0
14,0,0,0
13,1,0,0
13,1,0,0
12,0,0,0
12,1,0,0
11,0,0,0
11,1,0,0
9,1,0,0
9,0,0,0
9,1,0,0
8,1,0,0
7,0,0,0
7,0,0,0
7,0,0,0
6,1,0,0
4,0,0,0
3,1,0,0
3,1,0,0
2,1,0,0
83,0,0,1053298
80,0,0,199721
71,0,515948,1244531
71,0,0,238326
65,1,0,269
63,1,209126,116010
62,0,220114,82083
62,0,289685,549742
62,0,418645,-874988
60,1,12000,225191
58,0,297463,276102
57,1,0,162
57,1,183654,133786
57,0,594691,-1019159
56,0,248723,13479
55,1,268051,49244
55,0,255584,1081822
53,1,146358,38983
53,1,77477,436759
53,1,190732,220778
52,1,154180,379897
52,0,150000,-182574
51,0,301002,-138105
51,0,-24749,-817904
48,1,179945,161509
48,0,115212,441646
48,1,347137,334119
47,1,101716,-58556
47,1,274374,114834
46,0,289090,-71509
45,0,229377,366607
44,1,269000,428878
43,1,272845,19933
43,0,259707,-1743317
42,1,256058,0
42,1,488108,455612
42,0,625418,2061593
42,1,413923,1239869
41,0,337642,29618
40,1,189742,63647
40,0,216482,938732
40,1,153415,81952
38,1,175437,265269
37,1,257783,-514619
37,1,125006,-171071
35,0,289593,388670
34,1,113587,-11778
32,0,396491,1294025
32,0,394669,-360680
31,0,498276,-1345157
28,1,156816,-783408
22,0,183834,-99134
22,0,409842,-143398
22,0,48135,-86703
19,1,26296,84759
19,1,12457,-22168
18,1,0,2620
18,0,14197,256827
18,1,38581,4820
18,1,0,15071
17,1,35130,15308
17,0,3870,36151
17,0,1942,278
16,1,0,0
12,0,0,0
12,1,0,0
10,1,0,0
9,1,0,0
8,0,0,0
4,0,0,0
4,1,0,0
3,1,0,0
2,0,0,0
2,0,0,0
94,1,0,74336
92,0,0,203993
85,0,0,43331
81,1,0,1300478
69,1,0,343130
66,1,0,6613
59,1,106910,58450
59,1,0,76891
57,1,0,115438
55,1,141527,215360
55,0,0,-37250
55,0,507443,-1038922
55,0,381548,-483516
52,0,37565,518834
51,1,21613,-109558
49,1,486341,-52352
48,1,369237,184543
48,0,373433,167838
46,0,467409,3336236
45,0,182088,-574951
45,1,93776,2939
43,0,310005,-172117
43,0,509930,290779
43,1,202603,315261
41,0,0,-81165
41,1,227681,-7798
40,0,420858,-229477
40,1,190837,-4191
39,0,315031,348296
38,0,258366,-199917
36,1,215013,-214930
33,1,254897,-173889
32,0,253099,-214958
30,1,150132,-643885
30,0,282846,-86179
29,1,0,32393
29,0,232191,-462819
27,1,108950,-104
25,1,8243,2644
24,0,63377,-201878
22,1,178317,74147
20,0,42916,-26347
19,0,0,177780
19,0,6061,46030
17,1,4106,11027
17,1,11364,16086
17,0,17670,2314
16,1,0,0
15,1,0,0
15,0,0,0
13,1,0,0
13,0,0,0
10,1,0,0
10,0,0,0
9,1,0,0
8,1,0,0
7,1,0,0
7,1,0,0
7,0,0,0
7,1,0,0
6,1,0,0
5,1,0,0
5,1,0,0
3,0,0,0
73,0,0,296082
73,1,0,0
69,0,0,818459
69,0,3080,97194
66,1,210551,329064
60,0,0,630650
60,1,0,137947
60,1,105439,-9396
58,1,99175,294717
57,0,704481,1187272
56,0,85022,797918
54,1,87438,100651
53,0,273014,-272246
52,0,557408,1461696
52,0,244157,175314
51,0,312958,-591546
46,1,228553,201580
45,1,161262,-134562
45,0,238351,-206800
44,1,237268,-197999
43,1,235403,8027
43,1,162625,30402
42,0,313490,-373920
42,0,285412,32811
40,1,191780,1000
39,0,200000,-297789
37,1,274869,36098
36,0,295067,-361354
35,0,360629,257224
31,0,295085,-1033938
29,1,175961,186389
29,0,274156,-125932
28,0,377932,-711357
26,1,6272,-188577
26,0,285703,-122060
25,0,272779,-6240
24,0,100893,20728
22,1,30314,-129510
20,0,9838,-24668
20,0,152013,103
19,1,38575,-9986
19,0,223932,23411
19,1,62458,-7216
18,1,10419,30218
16,1,0,0
16,0,0,0
16,1,11798,0
15,0,3836,0
15,0,0,0
15,1,5852,0
14,0,0,0
12,1,0,0
12,0,0,0
9,1,0,0
8,0,0,0
6,1,0,0
3,0,0,0
73,1,20000,10223
70,0,90298,-298501
67,0,0,606516
66,1,72377,378635
65,1,83434,249992
61,1,139253,669846
60,0,171692,258954
59,1,254583,929328
56,0,283600,512726
55,0,338369,628887
54,1,181101,26486
53,0,383893,10883
50,0,0,251530
49,1,113296,7110
49,1,137906,34052
49,1,235562,15265
48,1,447048,98881
48,0,291042,-339268
46,0,148000,-839376
45,1,469343,965608
44,0,327414,129287
44,1,236818,43581
44,1,382743,-381081
41,0,126010,41916
41,1,0,-248799
38,1,151692,239849
38,0,335582,-144408
36,1,224881,2997
31,1,370868,-1147950
30,0,344983,-566229
30,0,280229,-444201
29,0,250910,14927
29,0,267961,-547945
27,0,36086,-641350
27,1,56821,-107231
26,1,173913,-14498
26,0,456486,-126712
25,0,96920,-204898
23,0,171067,22513
22,0,54308,-411823
20,0,139328,-13457
20,0,151074,-60739
20,1,15910,30719
18,0,37444,100291
15,0,5322,270244
15,1,0,0
14,1,3000,0
13,0,0,0
13,0,0,0
12,1,0,0
12,0,0,0
11,1,0,0
8,1,0,0
8,1,0,0
7,0,0,0
5,0,0,0
4,0,0,0
3,0,0,0
3,0,0,0
3,0,0,0
1,1,0,0
1,1,0,0
79,1,0,644492
77,1,0,-512682
76,1,0,165128
74,1,7115,108280
73,1,0,234338
72,1,2404,80028
67,0,0,748705
64,0,241839,-102759
61,0,263060,714047
60,1,238837,1776391
59,1,280000,0
59,1,0,162886
58,1,196920,69367
58,0,212422,659527
58,1,253810,577170
57,0,224217,366763
54,0,26979,130819
53,0,349234,292918
53,1,239906,200135
53,1,0,13812
52,0,212282,281542
52,0,243434,-473786
52,1,303070,213360
51,1,159427,-35695
51,1,150000,36323
50,1,0,125465
50,0,190483,1224725
49,0,231110,47745
49,1,258408,88079
49,0,343409,687204
48,0,49388,-611171
48,0,84000,-2666450
48,1,74674,7208
46,1,73687,-7548
45,0,293683,-1982898
44,1,262872,-54017
43,0,211259,-156396
42,1,210057,290489
40,0,0,-31287
37,1,225546,-22998
36,1,305902,-186998
34,1,140396,373258
33,0,266868,-39405
33,0,428451,1426522
33,0,402838,-40335
32,0,287200,-1114778
32,1,216556,22294
31,0,327015,-344688
31,1,230085,-93077
29,1,326279,596344
28,0,258409,688890
27,0,221524,-78418
26,1,51443,48230
26,1,51328,-101367
25,1,187478,36466
21,1,64041,2314
21,0,92145,44755
19,1,142840,-27458
17,1,52890,324753
17,1,0,-180
16,0,5876,0
16,1,8000,0
15,1,2310,0
15,0,20700,0
14,0,0,0
13,1,0,0
13,1,0,0
13,1,0,0
13,0,0,0
11,0,0,0
11,1,0,0
11,0,0,0
9,1,0,0
9,0,0,0
9,0,0,0
8,0,0,0
6,1,0,0
6,1,0,0
4,0,0,0
3,0,0,0
1,0,0,0
0,1,0,0
0,1,0,0
0,1,0,0
80,1,0,321483
77,1,0,379043
76,1,0,470722
73,1,0,23
73,1,0,1495
67,1,0,371721
67,0,169842,1434034
66,0,52369,868652
65,0,102684,227219
56,0,206454,106090
55,1,264154,259971
54,0,176420,156758
54,1,303033,-237058
54,1,269800,42674
53,0,265045,536139
53,0,221198,-389436
52,0,327260,-264584
51,0,388933,-349640
51,0,735916,-447569
51,1,281452,-736202
50,1,196102,27585
50,1,265536,215890
49,0,643438,1221357
48,0,298524,-26771
48,1,5130,-28266
47,0,450286,8040
47,1,186118,107103
47,0,714687,-1289724
45,0,162826,355621
45,1,316158,-788633
43,1,233909,24635
42,1,292898,1244304
41,0,241747,260243
41,1,146191,19569
41,0,222897,165251
40,1,319896,-552851
39,1,194488,-25214
39,0,338620,792018
39,1,170167,-740899
39,1,186605,81254
38,0,415176,-864919
38,1,240120,-62648
38,1,281019,-133211
38,0,197117,146871
38,1,209084,-82623
37,0,274765,198247
37,1,36647,-19698
35,1,157463,66347
34,1,85180,-295958
33,1,119397,3743
33,1,258350,207664
32,0,323119,-448861
32,1,246075,70515
31,1,323298,162609
30,1,187904,20096
30,1,330072,1124239
28,1,0,1045
28,0,127213,-240864
27,0,213399,36129
26,1,342474,157127
25,1,252879,149624
25,0,95319,125284
25,0,41356,-157441
24,0,18323,-88973
22,1,108410,7810
21,0,195701,-93280
20,1,13185,160044
18,1,19339,18
18,1,54190,12
18,1,49580,14646
18,0,47951,37390
17,1,42097,2251
17,0,198908,17377
16,1,15077,0
15,0,0,0
15,0,2430,0
13,0,0,0
13,1,1450,0
13,1,0,0
13,1,0,0
12,0,0,0
12,0,0,0
10,1,0,50190
9,1,0,0
9,1,0,0
9,1,0,0
9,0,0,0
7,0,0,0
6,0,0,0
5,1,0,0
4,1,0,0
69,1,0,3851
68,0,180861,571790
65,1,13572,222582
65,0,0,109761
63,0,135308,758859
62,0,306189,-13623
60,0,273662,436934
57,1,165284,137687
57,1,230841,9705
54,1,121602,10247
52,0,312605,719570
52,1,306868,1365177
52,0,675398,-1541340
51,1,228421,126684
51,1,155215,77834
51,1,187763,199648
50,1,251448,-107081
48,1,140871,244422
48,1,216248,277439
47,1,239295,57450
46,1,83176,27801
46,0,454372,-1192682
45,1,815860,-1947508
45,0,49646,-929144
44,0,-149310,-705031
44,1,98022,-104391
43,1,10770,11447
43,1,239152,-208123
43,1,210950,3368
42,1,31912,103042
42,1,180561,94544
41,0,269187,-37656
41,1,153270,101724
40,1,327288,-4814
40,1,137500,79807
40,1,88357,473473
39,1,0,0
39,1,436428,-88774
39,1,140338,-370038
37,1,13971,-51397
36,0,0,919
36,0,299449,-402578
36,1,580273,-842412
35,1,229474,-314486
34,0,394327,-124880
31,1,0,-58122
30,1,175222,-154287
30,1,205121,-817875
29,1,1500,91289
27,1,205935,-1029205
27,0,0,-232994
26,0,0,-7925
26,1,1488,-295004
26,0,67774,622103
25,1,81101,-214979
25,0,237005,72854
24,1,45888,-166852
23,0,232445,-213155
23,0,235661,222981
23,0,113245,-17706
22,0,28000,-4
22,0,178122,-37112
22,1,207701,-1881
21,1,20601,-101343
21,1,77213,-3966
21,0,9670,-9485
19,0,138641,7699
19,0,15568,-8573
19,0,101004,9382
19,0,88123,-16719
18,0,45722,1483
18,1,56108,101993
18,0,15722,53
18,0,27171,43939
17,0,19682,1091
17,1,27065,10057
16,0,0,0
16,0,0,0
16,0,26230,0
16,1,0,0
14,1,0,0
14,0,0,0
12,1,0,0
10,0,0,0
6,0,0,0
5,0,0,0
5,0,0,0
4,0,0,0
3,0,0,0
2,1,0,0
2,0,0,0
1,0,0,0
0,1,0,0
0,1,0,0
82,1,0,151321
80,1,0,94272
78,1,0,520802
76,0,0,646615
61,0,197131,79036
59,0,249514,255281
59,1,294560,-79726
58,0,231889,405604
57,1,126798,67689
56,0,107226,-585687
56,0,327863,-683112
56,0,109857,1467082
55,0,206233,81982
54,1,525943,-514045
54,0,432462,14331
54,1,178540,37402
53,1,0,248464
52,0,0,-33359
52,0,77981,1522522
50,0,295712,535722
49,1,67565,1254
48,0,286963,-483925
48,1,307404,-315553
47,0,88385,278553
47,0,349106,-201849
44,0,192391,-181509
44,1,49039,82343
43,1,511985,109030
42,0,273447,-533581
42,0,316938,-237243
42,1,171124,-14179
41,0,7267,67
41,1,108709,398822
40,1,1419754,0
40,0,467268,115306
40,1,282697,107865
39,0,321024,-387364
37,1,40810,-635556
35,1,207288,487936
34,0,233529,-270803
33,0,168975,105
33,1,412579,-760603
31,0,371316,-1245478
31,1,300076,-724138
30,0,351062,516
30,1,147372,68780
29,1,216384,-16828
26,1,78014,294572
26,1,48182,42506
25,1,210430,-126777
24,0,204835,-141370
20,1,62289,-15959
18,1,42261,39480
16,1,4690,0
14,0,0,0
14,0,0,0
14,1,1638,0
13,1,0,0
11,1,0,0
10,1,0,0
10,0,0,0
9,1,0,0
9,0,0,0
6,0,0,0
5,1,0,0
5,1,0,0
4,1,0,0
2,0,0,0
89,1,0,181830
85,1,0,14891
84,0,0,24379
82,1,0,325845
81,0,0,28309
79,1,0,27013
78,1,0,0
76,0,0,1456220
73,0,0,25063
71,1,60560,-163808
68,0,0,284855
66,1,7094,234050
64,0,331150,903081
64,0,-5770,2388997
61,0,370895,-34940
61,0,229953,2561672
61,1,275271,-344751
59,0,304574,425004
57,0,357056,-1284806
56,0,592278,213652
56,1,392849,412488
55,0,345433,207138
55,1,1710,0
55,0,0,93930
54,1,214596,190440
54,0,315654,-457346
54,1,179002,-416519
54,0,316293,-148098
54,1,0,0
52,0,305765,1024699
50,1,182284,-22533
50,1,84633,138674
50,1,110082,455102
49,0,1165355,176434
48,1,93615,755480
48,0,765045,-81384
48,1,112486,21554
48,1,158383,2073
47,1,615126,-1075691
47,1,147424,139501
47,0,644507,399555
46,0,417673,2925237
45,1,242699,-12000
45,0,0,189820
44,1,300649,7641
43,0,270842,1711
41,0,458538,-470241
41,1,258030,-121324
40,0,-39147,65650
40,1,184826,40070
39,0,251757,-301660
39,1,211162,80677
36,1,196366,-148760
35,1,1382,-88
35,0,387834,-317094
34,0,0,-418115
34,0,195520,725913
33,1,133639,49736
33,0,277713,-359096
33,1,298371,-501434
32,1,154494,34738
32,0,1079838,7583580
32,0,172040,-881712
31,1,144068,101034
31,1,213092,-291270
30,1,156935,-395783
29,1,365565,59453
29,1,102025,-34007
28,1,172461,-149211
27,1,124666,-49111
27,1,111572,-228047
24,0,216997,-77783
23,1,78043,16159
23,0,267270,60377
23,1,9733,-175476
23,1,38409,-21478
22,0,79054,44689
22,1,29484,-73395
21,0,55477,4214
21,1,26734,-59325
20,0,177222,73193
19,0,79775,-65972
18,1,42908,139493
17,1,9340,28841
17,1,7728,3714
13,0,0,0
13,1,0,0
12,1,0,0
12,0,0,0
10,0,0,0
10,1,0,0
9,1,0,0
8,0,0,0
7,0,0,0
7,0,0,0
5,0,0,0
5,1,0,0
5,0,0,0
3,0,0,0
3,1,0,0
2,0,0,0
2,0,0,0
1,0,0,0
0,1,0,0
82,0,0,-218319
70,1,0,170074
69,1,46031,103430
65,0,193218,969135
58,0,0,320269
56,1,19000,54069
56,0,473856,3833729
55,1,245801,872
55,0,281951,1015964
53,1,63039,484706
53,0,10908,-358727
51,0,250184,-401738
50,0,268150,565094
49,1,173461,21501
48,1,156677,675815
48,0,302189,316411
47,0,309982,-135999
46,0,432507,-458303
46,0,591919,224026
43,1,192401,-745474
41,1,114156,58028
41,1,292974,-306841
40,1,52203,23303
39,0,323183,-70047
38,1,161005,79696
37,1,7382,213904
36,1,91343,3588
36,1,136542,97
35,1,173687,73824
34,0,427868,-443095
33,1,175840,63208
33,1,0,374424
33,1,202322,127801
30,1,245465,-89103
30,1,52796,-25336
28,1,176314,94069
27,0,310985,-422762
27,0,120008,367
25,1,19038,-216803
24,1,135571,3123
23,0,252985,-160474
23,0,206146,28433
20,1,64429,19056
20,1,35719,73301
20,1,24041,-59570
19,0,23009,377
19,0,0,1
18,0,35061,35787
17,1,15455,1838
17,1,3900,12108
16,0,19112,0
16,1,0,0
16,0,0,0
16,0,3810,0
15,0,8220,0
14,1,0,0
13,0,4542,4965
13,0,0,0
11,0,0,0
9,1,0,0
9,1,0,0
8,1,0,0
8,1,0,0
6,0,0,0
4,1,0,0
3,1,0,0
1,0,0,0
1,0,0,0
80,0,0,28831
73,1,0,50520
72,1,0,0
71,0,0,327290
70,1,0,0
62,0,310993,105714
62,0,409009,51643
61,1,0,5917
60,1,0,1194
58,1,199316,128654
58,1,203889,262439
56,1,190140,2213
54,1,23181,723408
54,1,0,-264699
53,1,311489,9229
53,0,255579,416521
52,0,481105,950086
52,1,391966,95892
49,1,266705,-370560
49,0,425235,-197900
47,0,305422,54920
47,0,655948,-253524
47,1,351101,53043
46,1,17810,0
46,0,357424,265251
46,0,319937,1040395
46,1,175948,172239
45,1,125929,14800
44,1,229787,12443
44,0,528958,-1946287
44,0,148967,-117359
44,0,428011,-1094243
43,0,267915,-559799
42,1,145636,-103912
42,0,296828,122567
42,0,0,-118395
42,1,598407,-432877
39,1,220687,63308
38,0,193231,-29365
37,0,223165,-161475
37,0,248937,-10145
36,1,0,-501523
36,0,338061,-457739
34,0,392385,92126
34,0,341432,-315565
34,1,68379,13039
33,0,283001,-453287
32,0,116898,-694495
30,1,103083,-34431
28,0,97543,117206
25,1,193482,-742251
24,0,238860,-17766
23,0,28190,-151658
22,0,0,-120316
22,1,0,33079
21,0,5474,-30127
20,1,51032,51776
20,1,26606,44867
19,1,22154,99160
18,0,0,5032
16,0,0,0
13,1,0,0
13,1,0,0
13,0,0,0
12,0,0,0
12,0,0,0
11,0,0,0
11,1,0,0
10,1,0,0
9,1,0,0
7,0,0,0
5,0,0,0
3,0,0,0
0,0,0,0
0,0,0,0
82,0,0,480673
78,1,0,110736
77,1,0,77166
76,0,34030,1150921
72,0,0,146460
68,0,311524,25804
65,1,0,7355
61,0,114894,355356
60,1,48397,34003
59,0,0,-382362
59,0,727757,1008339
58,1,0,30
55,0,311362,259996
51,0,508790,-402773
51,0,543951,505030
50,1,69717,109
49,0,235341,967486
47,1,280679,494987
47,0,585958,-452322
46,0,303663,-30836
46,1,129620,37425
46,0,300182,104215
44,1,137016,86933
43,0,306459,975994
43,0,344031,319744
42,0,362854,113913
42,0,431800,-174749
42,0,270199,-488662
41,1,211578,121531
41,1,362371,1054200
41,1,426667,187885
41,0,496639,-422942
40,0,227632,223034
39,1,194041,71071
39,0,267556,-32700
38,0,459296,-210383
38,1,293131,-794946
38,0,633225,150739
35,1,150950,276173
35,1,194265,212368
34,1,242440,33832
33,0,49589,-176232
32,1,1644,12515
31,1,0,0
29,0,579389,-293178
29,0,207229,-219576
29,0,234056,307128
26,1,185797,48213
26,0,299527,-597951
25,0,335011,-265036
23,0,192239,-83654
22,1,61467,13801
21,1,94630,31886
21,1,21908,100801
18,0,16745,-191
17,1,22858,654
16,0,0,0
16,0,8884,0
13,1,0,0
13,0,0,0
12,0,0,0
11,0,0,0
11,0,0,0
11,0,0,0
11,0,0,0
10,1,0,0
10,0,0,0
9,0,0,0
9,0,0,0
9,1,0,0
8,0,0,0
8,1,0,0
7,1,0,0
7,1,0,0
6,1,0,0
4,1,0,0
3,0,0,0
2,1,0,0
2,1,0,0
0,1,0,0
73,1,0,0
72,0,0,-15066
69,0,45272,344566
66,0,238283,1034737
64,1,86081,209000
64,0,75823,194140
64,0,0,1235487
61,1,0,611347
60,1,0,-9557
59,0,341159,-271545
55,0,410994,1618138
55,0,252877,-141271
55,0,252133,491778
53,0,925881,1291853
53,1,467487,389487
53,0,456463,-63913
51,0,290713,-184139
51,1,217095,51984
51,0,316554,1346946
50,1,140096,47319
49,1,306123,227063
49,0,305388,97449
48,1,259374,44837
44,0,68130,-412715
44,0,306253,-22529
42,1,544172,-805805
42,0,225911,-280903
41,0,298138,565191
40,0,563017,304397
39,1,141010,5430
38,1,213621,22525
37,0,736780,466458
37,1,56790,175515
36,1,360861,13920
35,1,0,862362
34,0,197115,-413027
32,1,35951,1162
32,1,266118,-768183
31,1,37435,-111810
29,0,386453,205928
28,1,187798,11746
28,1,54488,70726
28,0,337698,58248
26,1,113430,162496
24,1,23775,-100663
23,1,74200,-118777
22,1,129306,8441
21,0,80000,47016
17,0,1563,45
17,1,3570,1537
16,1,0,0
16,0,15228,0
16,0,0,0
15,0,0,0
15,0,20581,0
13,1,0,0
13,1,0,0
12,1,0,0
10,1,0,0
10,1,0,0
